Q_State,Temperature,Pressure,External_Observers,Entanglement_Level,Probability_of_Outcome,Decision_Superposition,Outcome
"[0.9960091223901917, 0.08925148802972589]",32.45561741501852,1035.8870496189145,5,0.5778857629808294,0.2371757539680929,0,Yes
"[0.27925989010881247, 0.9602155558917039]",30.84308378379455,1046.1032629853653,7,0.6679234969148623,0.6889811533673011,1,Yes
"[0.7724686823139187, 0.6350528598819141]",27.27761737576728,1024.924097445538,0,0.9509133056398752,0.3010355043116367,0,No
"[0.8076447513661956, 0.5896693612446182]",24.337213474718503,1011.8438057253928,3,0.6403890805197904,0.7869309179511166,1,No
"[0.8245389002312807, 0.5658052686263974]",26.3645826222676,1035.4730266410836,3,0.5126673256417897,0.2564188534326224,0,No
"[0.9673251645863211, 0.2535390028339756]",18.2822343872212,991.4834322294616,8,0.7781151186784871,0.577374106006692,1,No
"[0.6414480417321251, 0.767166481122593]",30.8925653201414,989.0197806619526,8,0.2685986869695693,0.0628908367402105,0,Yes
"[0.9375690272131978, 0.3477992513081332]",26.581820809120643,986.637113943788,9,0.2993761948751356,0.9334448961537256,1,No
"[0.6879977414696751, 0.7257128273171324]",24.375442927205164,991.6778944949232,6,0.4960590366231794,0.8030517915556931,0,No
"[0.8112914689804437, 0.5846419009612241]",23.456122943623804,985.739994960165,3,0.8458257714583072,0.8519425517660554,0,Yes
"[0.510444184128216, 0.8599108877608655]",33.901092589982625,1002.6486749402612,3,0.3013793392237658,0.7130694153714668,1,Yes
"[0.9527009183367015, 0.30390946053126716]",30.19479834392953,1049.124031221178,6,0.2059090254657676,0.9367184807190484,0,No
"[0.2585089739462247, 0.9660088562685489]",19.7018626762935,1026.4077666474489,9,0.0690585384993076,0.5903447176441204,1,Yes
"[0.4791684042732139, 0.8777229861102317]",29.55734031806869,1038.7420735946585,5,0.4377614641247994,0.294373895155232,0,No
"[0.7588911023651715, 0.651217547944598]",20.91110213569936,999.8610794306484,8,0.9878936098357278,0.3301419158391101,0,Yes
"[0.9726394827637131, 0.23231968614204093]",18.27467098890165,1026.4316618797764,4,0.4619003489844659,0.6560418561173976,1,No
"[0.9884717802724234, 0.15140521657151026]",21.39494896560589,1010.1144445676993,3,0.86685507841144,0.267239133855719,1,Yes
"[0.6568098058589633, 0.7540562836602523]",23.054051975933355,989.0202352126612,0,0.0606631131937696,0.9658380004937976,1,No
"[0.9989898276088304, 0.04493689279511283]",27.15284365395714,1028.9255359105373,3,0.3566393713565632,0.6086713990900691,1,Yes
"[0.13339936212711814, 0.9910623644272232]",22.09553000681475,1004.4618789658208,4,0.5584116830183632,0.3498003831792574,1,No
"[0.8681340621998996, 0.4963297795300023]",17.2088580948041,1045.7522184077934,6,0.0490114518815619,0.9611402716717644,0,Yes
"[0.2192324866634874, 0.9756726483771817]",17.396472771712418,1032.692548607272,4,0.6914691269304669,0.278028814455697,0,No
"[0.047962486983174867, 0.9988491376791536]",27.859665432716227,996.674401522906,6,0.4481756924351757,0.9872309880927528,1,No
"[0.23428497583061964, 0.9721679639342401]",30.773492648511183,1002.9753530472312,6,0.3164883458670249,0.2085045727066538,0,Yes
"[0.5132247954130498, 0.8582542218790613]",20.197084159895724,1034.8463707732487,8,0.3167924722473109,0.9345279166112944,0,No
"[0.9646371945670039, 0.26358126423913375]",31.072260605547594,996.2706220712236,3,0.0206504602545249,0.1385204411996297,1,Yes
"[0.6797787815734009, 0.7334172128622171]",33.58775280532226,1044.8758781991423,2,0.1253830051730324,0.7342068417853926,1,Yes
"[0.8302522998079322, 0.5573877632883946]",34.26383249744161,983.4774298546782,1,0.9145307421639643,0.689593368484878,1,Yes
"[0.5436791217799304, 0.8392931624531464]",32.37006631355734,994.9838633623611,4,0.967224735680734,0.7454788429829501,0,No
"[0.6821402438130647, 0.7312213671458546]",33.54392079254207,1038.2886953615948,0,0.0901371376322098,0.3602687353924574,1,No
"[0.5580268689176099, 0.8298228808402481]",21.364592947814785,1001.6456621874634,2,0.3013942497009872,0.0961654530565505,1,No
"[0.6320114396176236, 0.7749590571071862]",27.40111858516988,1012.5636911320638,6,0.986456133724786,0.9640289890303628,0,No
"[0.3678303755486919, 0.9298929050292342]",30.66413590684264,1044.7397360013042,8,0.6015054113165603,0.3057645459149875,0,Yes
"[0.21717996234647108, 0.9761315812712882]",17.274654436730795,1020.1340941367596,2,0.2507090555803885,0.3527079847408167,0,Yes
"[0.8557239652139897, 0.5174325998218963]",28.988758171411035,985.8329938438848,0,0.2031608094216398,0.2476531001044065,0,No
"[0.8582455824972807, 0.5132392425798162]",31.00158154195771,983.341607732106,6,0.5649548094950176,0.1303583551929431,0,Yes
"[0.7626985313782713, 0.6467541652230994]",27.05838424806562,1025.8640250255398,7,0.9839042732976572,0.2546140967659592,0,No
"[0.3882853397501474, 0.9215391988055162]",19.93179472203764,1020.4825275638256,4,0.7542629492960099,0.8244922534805792,0,Yes
"[0.8643881479108495, 0.5028251482884001]",17.648460902459362,1027.4677127861394,6,0.8785575401511626,0.554284521624092,0,Yes
"[0.9007615244285065, 0.434314029371874]",15.6033575528088,981.8767789500436,3,0.9966426093842728,0.2979938306053921,0,Yes
"[0.6318647188452495, 0.7750786908944238]",32.21378475746603,1040.3882205811385,8,0.3596644476746584,0.8222532678512648,1,No
"[0.11687597056880807, 0.9931465186484817]",26.17713346927513,1036.9620579594402,3,0.1329970252490182,0.5136830622367818,0,No
"[0.7753420383824087, 0.6315415453610408]",25.2228695528361,994.2309949806626,8,0.1733212042942132,0.2230624800176043,0,Yes
"[0.5429198758298746, 0.8397845011840082]",27.2829714316794,996.6528744406372,9,0.1369601600504301,0.6909862631784178,1,Yes
"[0.7595358935250659, 0.6504653921978322]",19.318152622334047,1014.1085027451954,0,0.5245766752978956,0.342759009084978,0,No
"[0.7333856168091136, 0.6798128691467351]",21.230524241851647,1037.5617923370053,2,0.4960059342613873,0.2630636653481909,1,No
"[0.9129456064858812, 0.40808126592399013]",33.75513680558489,1032.531672073541,4,0.1746888956948904,0.8707164748915008,1,Yes
"[0.9292326161841239, 0.369495257100289]",20.67517002175561,988.7852414909544,7,0.1800922516298149,0.6572358582396227,1,Yes
"[0.27365959203683143, 0.9618266099907171]",15.092874197243464,1029.0915317528274,8,0.2914956548435675,0.6743020423772664,0,No
"[0.0007599082463392718, 0.9999997112696869]",16.75721206773004,1044.8765171833102,4,0.1388400594648715,0.4400623701886111,0,Yes
"[0.46147026099446675, 0.8871556786819881]",22.997385338290137,1012.4768655657524,2,0.4510004913607547,0.1769470825656711,1,No
"[0.6243274021142541, 0.7811627839120772]",30.58556955211377,1018.053559793125,9,0.6031439728867511,0.6145251335166115,1,Yes
"[0.9410690267584318, 0.3382145574571532]",34.70738717099012,998.3461801301496,2,0.3823054123619837,0.7629505430444047,1,Yes
"[0.6528643639491805, 0.7574748327734935]",23.459523306863645,1013.3128294077658,7,0.3131826310049805,0.6515210544631705,0,Yes
"[0.9905757281464724, 0.13696615204891308]",16.785624729936423,1037.200281043409,2,0.7990314156202711,0.1207105434805102,0,No
"[0.7079017066100354, 0.7063109611060835]",15.225892899894411,1042.8398198087807,8,0.5844235622238019,0.2364682162790704,1,Yes
"[0.4351872495801303, 0.9003399679026147]",24.939781402980376,987.4049747834516,6,0.9004513437476823,0.5270738465049781,0,No
"[0.32815678707340046, 0.9446232704616496]",15.886810399707803,1001.4365630459336,6,0.9609585972145336,0.4961519058649751,1,No
"[0.17044517636886247, 0.9853671609367686]",26.31434843873766,1046.4170171706155,3,0.2370003333862523,0.0433437837050865,0,Yes
"[0.6791551695842555, 0.7339947245225821]",25.828043173842502,1048.647036865561,1,0.7406400069213191,0.6507845717750053,0,No
"[0.8283645376143882, 0.560189425839957]",34.25756825964619,995.440719382736,3,0.1784642148709363,0.3476178591248204,0,Yes
"[0.2862904849896326, 0.9581428694116557]",20.598220744588225,997.306706851176,3,0.942167804862547,0.7354823344204279,1,Yes
"[0.4556657141353036, 0.890150974251876]",34.86217628488255,1009.1842422095688,3,0.5898575223751886,0.1183646737484448,1,Yes
"[0.5691962754457691, 0.8222016784333781]",25.787265928267843,1032.933499753157,8,0.306233500356313,0.2405461140527514,0,No
"[0.31836975716901605, 0.9479666121336456]",31.634230398594173,1001.2662497022958,3,0.1962471481340573,0.0622794123762814,0,Yes
"[0.7070695198226358, 0.7071440405870555]",34.994954263683184,982.3053070566692,2,0.6213612780567589,0.3465185683484755,0,Yes
"[0.9552199786207053, 0.29589659079458736]",32.692194703027454,1025.5140503478028,2,0.7206995232075917,0.0332947787710967,0,No
"[0.6059548637343583, 0.7954990277283028]",29.97941165508252,1035.97003656431,1,0.2530605163048338,0.8853071509690799,0,Yes
"[0.4973339201946751, 0.8675592036419166]",19.23761733091785,1013.1046063597876,7,0.2677015412592187,0.7708910611332508,0,Yes
"[0.85303394988499, 0.5218554209200212]",16.620735144464128,1024.5791317576309,5,0.3228097764038,0.9797967578712125,1,No
"[0.8676130588080334, 0.4972399623780936]",17.664555320467915,1034.0252942253674,1,0.6314162623216454,0.8989257561654765,0,Yes
"[0.8491249660979161, 0.5281920029205411]",23.44706558799673,1021.0815694820768,6,0.2751066634304228,0.632392354903022,0,Yes
"[0.4562715511326143, 0.8898405877611102]",31.53231591268745,1024.766953242934,9,0.4459829400511109,0.7544057817082697,0,No
"[0.9839978018129643, 0.1781805994693424]",20.61362107276768,1021.7059292927632,8,0.8225978105899,0.9172818168532734,0,Yes
"[0.7070685528607374, 0.7071450074457307]",32.01374775182005,1027.4179052902891,5,0.1930126762467431,0.1355923138612937,1,Yes
"[0.43554318743428766, 0.900167835394923]",32.55879600296337,1025.3016898262997,4,0.4677048486726135,0.8389832430788629,0,Yes
"[0.9984804310112604, 0.05510743042065877]",30.72158722818762,1007.9001611016746,4,0.245383338998817,0.9775942891227942,1,Yes
"[0.9187959764561693, 0.39473276231895726]",26.926107754555275,994.4528192460384,4,0.2316261192833428,0.3001177419548494,1,No
"[0.7182028489346551, 0.6958337932165589]",26.96962686262294,1002.5879442660378,9,0.2133117926633621,0.8957142542328903,0,Yes
"[0.2601954762348319, 0.965555961167932]",34.05422689530319,1021.5449433646348,2,0.695758701057199,0.1422562521675917,1,Yes
"[0.9687616281081216, 0.2479937658597517]",24.87655997687635,1018.1303534555628,4,0.2643904916409417,0.4371749175202509,1,No
"[0.6220975292398595, 0.7829397576529513]",19.82010991967919,1004.0092521310517,2,0.3300315538094475,0.5496724965605116,1,Yes
"[0.4576582906151451, 0.889128162320384]",29.936679808714537,1002.4438454384962,5,0.3882603745235381,0.1139770333675369,0,Yes
"[0.7429936592912264, 0.6692984552895912]",18.598932271638056,1025.9980748685564,3,0.634267557885384,0.6710671550523,0,Yes
"[0.40876504028352817, 0.9126396560757184]",25.867464120579623,1038.8813253812248,9,0.108750470168748,0.4849183575440242,1,No
"[0.4560545981833848, 0.8899517984002231]",25.77563803920661,1004.7258271125476,6,0.7460885825949308,0.7705166859720972,1,No
"[0.7533661420847679, 0.6576012895062731]",21.500753777360487,981.9535077790767,5,0.4106872751928894,0.9360574432821004,0,Yes
"[0.7320499851851819, 0.6812509223409353]",32.749897381174335,1022.7707246930088,8,0.5112803516686172,0.0070564263090336,1,No
"[0.3006368509058791, 0.9537386874177833]",31.47616196335188,1032.2589398626362,6,0.3889734284237303,0.4029278420528295,0,No
"[0.6489396666491696, 0.7608398708330584]",18.693184736329364,1000.6838986855778,6,0.3892907046139919,0.2218601101314992,1,Yes
"[0.17229745772014782, 0.9850449665183685]",15.412839293885243,1048.3534384517693,0,0.8499679168319794,0.4303405841413742,0,No
"[0.9931034485241911, 0.11724137720685171]",22.875360260896635,1020.8900794517646,1,0.919943147038064,0.600507139038263,0,Yes
"[0.9985704073115275, 0.05345223701296516]",19.189253863113443,1000.707302153918,5,0.8898554760491113,0.7901056798028476,0,No
"[0.5315428273754496, 0.8470314177559845]",27.763571752377736,984.1938868195692,7,0.6304064210689717,0.0763351646458448,0,Yes
"[0.11687241116552721, 0.993146937521511]",29.26739549470649,994.640819800534,3,0.4116263287296237,0.4645991319114326,0,Yes
"[0.9930839548433226, 0.11740638241912511]",20.38012647703138,1043.5706286047805,1,0.853337373791981,0.61234666777868,0,No
"[0.9982319551663628, 0.059438738922866594]",25.0735641145632,992.399141376416,9,0.0885702481386729,0.3666941400633653,0,No
"[0.8019935705142858, 0.5973326651487825]",30.988837283290355,1008.1812621494312,7,0.0580939921238726,0.8361367990885553,1,No
"[0.9700262046663946, 0.24300033386913267]",17.66521175127948,981.8090462608732,2,0.4411392220396499,0.5149567570805684,1,No
"[0.6801611344992398, 0.7330626379216901]",29.55997018298367,1033.3597866122643,8,0.0912153717171747,0.867893033288212,1,No
"[0.16699102608752958, 0.9859584155562718]",22.169518576599494,1011.2226065814272,9,0.5660836309918994,0.8818406601869939,1,No
"[0.9665441595468895, 0.25650026831525297]",29.107048668552736,1001.6184970381172,4,0.0842245684479456,0.8084892486811851,0,Yes
"[0.9840782243761259, 0.17773589482355853]",27.96971515654509,987.2304507885018,4,0.7500662626202699,0.2699866980451144,0,Yes
"[0.79090529676589, 0.6119385684426661]",21.18187336373336,1041.156634144401,2,0.3710642789774531,0.7917734110471476,0,Yes
"[0.9231946822255266, 0.3843326407039991]",22.982282845922104,1035.4877084427685,0,0.0813701915496989,0.5097030987351768,0,Yes
"[0.8880635581892338, 0.4597206941353386]",29.427074161227385,1030.5292605346897,6,0.9397908631871272,0.1489980855366373,0,No
"[0.5800803403152869, 0.8145592665851276]",30.99626747636449,1000.4851715291765,2,0.1986182755127405,0.2709217985846535,0,Yes
"[0.9922684454748995, 0.12411016120699554]",22.548444757576025,1048.174793443961,0,0.7638581222874127,0.3113098177827536,1,Yes
"[0.9789149968216645, 0.2042680322459693]",29.902807298940274,991.6787238475988,4,0.7686014484675758,0.9484727123325366,1,No
"[0.5767038948683467, 0.8169532530345166]",18.40571746433684,982.7805723403168,7,0.9213162486101432,0.727008209862375,1,No
"[0.3416153060119765, 0.9398398707749867]",34.57400837936882,1032.595760572924,9,0.4539501566168263,0.9585565538465972,0,No
"[0.31217787796098595, 0.9500236694481753]",28.26860906564179,985.6935034811746,4,0.5844657059882961,0.2189713655237973,0,No
"[0.5014653083489701, 0.8651777531365865]",22.532707957029423,1039.390969311435,2,0.3801562359414513,0.0513993005434826,0,No
"[0.684810662638674, 0.728721041507915]",25.94852274334836,994.8460983994522,6,0.6111758296001576,0.8273527160497406,1,Yes
"[0.6722453567538914, 0.7403284273367011]",29.32547843309746,1047.5478921898648,2,0.5771611804838797,0.7693305530868455,1,Yes
"[0.9897878334977406, 0.14254839409775544]",16.43974897174035,991.1036084172168,1,0.2673095526827169,0.0429618793479901,0,No
"[0.7723698342003493, 0.635173078158485]",20.915861697288847,987.2607611010789,5,0.1665009358640105,0.4562997487533357,1,Yes
"[0.900149173246158, 0.4355817557063865]",34.78826100494015,1037.484692381005,7,0.5860849285754383,0.9120557175967514,0,No
"[0.8380668400393948, 0.5455675683417991]",26.12115889429046,1006.5703461666998,0,0.8927218935196888,0.6934404283053797,1,No
"[0.5179348993501152, 0.8554200371952868]",30.12276168575962,991.3192975605068,7,0.742785582176265,0.2793499157210544,1,Yes
"[0.7873830929718946, 0.6164640013026008]",29.389533164886,1045.6332368617186,2,0.3092702697203842,0.0953438939508656,1,Yes
"[0.48371809575246283, 0.8752238592735068]",29.306701543388176,990.225876012749,4,0.8840554017621213,0.3395940347313888,0,No
"[0.8220269116284837, 0.5694486425996089]",27.250682297082683,1003.6288792987258,5,0.3308727673552601,0.9343048583091706,0,Yes
"[0.9979457934070394, 0.06406397912395617]",28.904480248160084,997.664885115283,8,0.9776489089808924,0.4953855682185691,0,Yes
"[0.9843773065962624, 0.17607191217876844]",28.50400403514925,1046.4094342513367,5,0.2261836028343258,0.3099283117587507,0,No
"[0.144140533649524, 0.9895572275311976]",24.454419437319302,1043.893132222958,8,0.7473883974095868,0.4683445323330734,1,Yes
"[0.22838811169731504, 0.9735701671863898]",24.54350705026925,1015.025900023032,0,0.7492367740855381,0.8115816037378641,0,Yes
"[0.7396720174876656, 0.6729675375125656]",27.00404170182516,1028.869636316011,8,0.0633105254515573,0.815046318676962,1,Yes
"[0.5926481019986374, 0.8054614995128027]",30.327126776393385,1007.8385413581856,8,0.4905631520226609,0.8864548991439899,0,No
"[0.898612902594683, 0.43874235183118443]",32.27322812884431,989.2438292458816,7,0.2439523385560736,0.8341170684072476,1,No
"[0.8081315918810785, 0.5890019780983371]",31.290389097587084,994.559345804036,0,0.906053677838418,0.5659577101297615,0,No
"[0.13948862387714053, 0.9902236736257428]",22.5157777304943,1040.0413490719204,6,0.5187446268595783,0.3943799346198584,0,Yes
"[0.8096408425846656, 0.5869256392583244]",25.62475705748851,991.8626879941762,2,0.3540349410538068,0.9591168544750728,0,Yes
"[0.04958163825702277, 0.9987700742151568]",24.76971020279585,1024.408196211465,3,0.4593856524700584,0.7821685158217394,1,Yes
"[0.9010765994325436, 0.4336599612081837]",22.02838615233466,1041.6457993383526,1,0.3603354251165185,0.8973487522176873,0,Yes
"[0.5206753527032193, 0.8537547523073462]",28.09744762822232,1004.4128261878346,8,0.1593805030353194,0.91943003808473,0,Yes
"[0.8706108187721602, 0.4919723592203821]",22.55345938368309,1025.5710807063208,0,0.6392643711352469,0.4527674857341713,1,No
"[0.7554330344094878, 0.6552258622207106]",31.065868493279044,1031.1250988963368,4,0.4403735879307417,0.6393576726130671,1,No
"[0.8572746275318672, 0.5148594108978667]",34.6723963780927,1031.6090878558534,3,0.1957622714084488,0.0043051161593068,0,Yes
"[0.715422924782457, 0.6986916621054776]",32.07913500696165,999.8960691125924,5,0.5440421348325606,0.7134806109145805,1,No
